Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1983,610525,7.993783785599664,8.258563099835671,-0.26477931423600687,2962.485188000001,3860.5428984494383,-898.0577104494373,-0.954992146089132,0.26477931423600687,898.0577104494373,0.07010808524729006,806507.6512976853,0.027489465254799717,0.0005604355858387111,-0.30314335885531424,-30.314335885531424
1984,610525,7.986257346872042,8.181322318550475,-0.1950649716784323,2940.271923000001,3573.5769450388743,-633.3050220388732,-0.7035501110330664,0.1950649716784323,633.3050220388732,0.03805034317590759,401075.2509396576,0.02766471110993101,0.00030621929818308634,-0.2153899498495034,-21.538994984950342
1985,610525,7.936557678209289,8.212345681137222,-0.27578800292793293,2797.713283999999,3686.178933499815,-888.4656494998158,-0.9946977071895692,0.27578800292793293,888.4656494998158,0.07605902255897755,789371.2103411295,0.02381819906349241,0.0005228512877888219,-0.31756851375046624,-31.756851375046622
1986,610525,7.534757657025037,8.194032113796984,-0.6592744567719473,1871.9906399999993,3619.2862388733024,-1747.295598873303,-2.3778365396520473,0.6592744567719473,1747.295598873303,0.4346428093519462,3053041.909842015,0.02489800897371102,0.003130235171608902,-0.9333890680528744,-93.33890680528744
1987,610525,8.199501361802024,8.19215413854067,0.007347223261353619,3639.135243,3612.495687111014,26.63955588898625,0.026499579585367465,0.007347223261353619,26.63955588898625,5.3981689652175716e-05,709.665937962422,0.024130400884815585,3.7619010542106875e-07,0.007320298397875798,0.7320298397875797
1988,610525,8.172255263859615,8.25901797661637,-0.08676271275675518,3541.3215789999995,3862.2993692334376,-320.9777902334381,-0.31293120270805835,0.08676271275675518,320.9777902334381,0.007527768324911208,103026.741823141,0.025079530379557687,5.46294969949451e-05,-0.09063785456165097,-9.063785456165096
1989,610525,8.09435294281628,8.175761247280985,-0.08140830446470382,3275.9164559999995,3553.759184024053,-277.8427280240535,-0.29361920365474176,0.08140830446470382,277.8427280240535,0.006627312035817915,77196.58151584816,0.02434599414615591,4.661795339590596e-05,-0.0848137404466378,-8.481374044663779
1990,610525,7.972543903630898,8.214147949300331,-0.24160404566943328,2900.225882999999,3692.8284067022273,-792.6025237022282,-0.871404802687914,0.24160404566943328,792.6025237022282,0.0583725148838376,628218.7605791411,0.024256150768657662,0.00040901438126623513,-0.2732899283287406,-27.32899283287406
1991,610525,7.8148960622597725,8.2078112987813,-0.39291523652152716,2477.2294619999993,3669.502226639266,-1192.2727646392668,-1.4171460713972388,0.39291523652152716,1192.2727646392668,0.15438238309076763,1421514.3453005606,0.02500228868723504,0.0011167353106039848,-0.4812928244752432,-48.12928244752432
1992,610525,7.694580652015586,8.160610658724416,-0.4660300067088299,2196.4125559999998,3500.323454309365,-1303.9108983093652,-1.6808525905165888,0.4660300067088299,1303.9108983093652,0.21718396715303204,1700183.6307299356,0.024495986696695213,0.0015376040472590378,-0.5936548189671546,-59.36548189671546
1993,610525,8.268536095526684,8.158227928207012,0.11030816731967263,3899.2367020000033,3491.993055283242,407.2436467167613,0.3978537135490766,0.11030816731967263,407.2436467167613,0.012167891777424894,165847.3877911663,0.02434916355064045,8.560329424570686e-05,0.10444188897480298,10.444188897480299
1994,610525,7.6719000094511935,8.33808668177984,-0.6661866723286467,2147.157191,4180.08425402026,-2032.9270630202604,-2.4027671562592015,0.6661866723286467,2032.9270630202604,0.44380468238831566,4132792.443560182,0.023663584842238114,0.0030300749897956406,-0.9467993640807738,-94.67993640807738
1995,610525,8.144364075170657,8.257625587840735,-0.11326151267007845,3443.914623000002,3856.925289216171,-413.0106662161693,-0.4085056846914011,0.11326151267007845,413.0106662161693,0.012828170252314341,170577.810408324,0.024961546789537443,9.263447761065354e-05,-0.11992476917339918,-11.992476917339918
1996,610525,8.470352979114338,8.16807386548534,0.3022791136289982,4771.199305999996,3526.544817998846,1244.6544880011497,1.0902444561253466,0.3022791136289982,1244.6544880011497,0.09137266253633279,1549164.7945014043,0.024304490798958554,0.0006415848935018942,0.2608682656446444,26.086826564464438
1997,610525,7.961370606182469,8.213263435684086,-0.2518928295016165,2868.001159999999,3689.5634938368457,-821.5623338368468,-0.9085138486906008,0.2518928295016165,821.5623338368468,0.06344999755433045,674964.6683794466,0.0260117802088468,0.00047849148319961535,-0.28645815953465203,-28.645815953465203
1998,610525,8.654326803625379,8.4155399012896,0.2387869023357787,5734.906944999996,4516.713476061105,1218.1934689388909,0.8612440778374467,0.2387869023357787,1218.1934689388909,0.057019184727116715,1483995.3277653684,0.026409364916911243,0.0004369242208394399,0.21241730347533855,21.241730347533856
1999,610525,8.64138003989102,8.293027716110032,0.348352323780988,5661.137031000003,3995.914391978007,1665.2226390219957,1.2564188945146162,0.348352323780988,1665.2226390219957,0.12134934148361431,2772966.43751138,0.026165680347505355,0.0009208295315871763,0.29414985539183197,29.414985539183196
2000,610525,8.338361741029324,8.301424825936316,0.03693691509300834,4181.2341830000005,4029.609798003956,151.62438499604468,0.13322212845956216,0.03693691509300834,151.62438499604468,0.0013643356965881072,22989.95412542878,0.023794154019673542,9.368900734400094e-06,0.03626306931396401,3.626306931396401
2001,610525,8.34277057568474,8.252088461019566,0.0906821146651744,4199.709250000002,3835.628021998858,364.0812280011437,0.32706749598575313,0.0906821146651744,364.0812280011437,0.008223245920147837,132555.14058282078,0.02504425426235948,5.9588370787160205e-05,0.0866920080243992,8.66920080243992
2002,610525,8.525213842029535,8.295178673421319,0.23003516860821627,5040.264511000003,4004.5186836693715,1035.7458273306315,0.8296787835522751,0.23003516860821627,1035.7458273306315,0.05291617879661049,1072769.4188328143,0.024383179995517697,0.00037282085377051744,0.20549433964630093,20.549433964630094
2003,610525,8.588546902114622,8.359676289659085,0.22887061245553753,5369.805151,4271.311874756271,1098.4932762437284,0.8254785234877873,0.22887061245553753,1098.4932762437284,0.05238175724577285,1206687.47795268,0.02445402230164735,0.0003701815907511511,0.20456855423127596,20.456855423127596
2004,610525,8.466942084709762,8.248159734936959,0.21878234977280364,4754.952972000002,3820.5884526643104,934.3645193356915,0.7890927066520067,0.21878234977280364,934.3645193356915,0.04786571657210939,873037.0549934178,0.0236171314883559,0.0003261304472211568,0.19650341966319895,19.650341966319896
2005,610525,8.51561614713535,8.352970959078558,0.16264518805679273,4992.1209929999995,4242.76712456773,749.3538684322693,0.5866201354951036,0.16264518805679273,749.3538684322693,0.026453457198029474,561531.2201344068,0.02496467932933083,0.00019105027551445729,0.1501073130004302,15.01073130004302
2006,610525,8.627068306616424,8.385163436939557,0.2419048696768673,5580.6933649999955,4381.574601997961,1199.118763002035,0.8724897989433182,0.2419048696768673,1199.118763002035,0.05851796597338216,1437885.8077835303,0.02429068219163829,0.0004106463473606873,0.2148691362479178,21.486913624791782
2007,610525,8.535569491402835,8.367089085446626,0.16848040595620972,5092.730916000004,4303.0918812532855,789.6390347467186,0.607666293427573,0.16848040595620972,789.6390347467186,0.02838564719116923,623529.8051957295,0.023903373289526367,0.0001958629564016823,0.15505218079869154,15.505218079869154
2008,610525,8.787989248049481,8.307828236721592,0.4801610113278887,6555.038359000003,4055.4958358601307,2499.542523139872,1.7318195569750103,0.4801610113278887,2499.542523139872,0.23055459679942084,6247712.824984439,0.023751804657671016,0.0015802647234176232,0.38131623130900905,38.131623130900905
2009,610525,8.616137082741627,8.433359919641493,0.18277716310013403,5520.021768000003,4597.922820083608,922.0989479163954,0.6592310874009487,0.18277716310013403,922.0989479163954,0.033407491350932995,850266.4697485233,0.02441324239285135,0.0002356771455635128,0.16704625211115562,16.704625211115562
2010,610525,8.704511391338187,8.334412554532284,0.3700988368059033,6030.054883000004,4164.75427196309,1865.3006110369142,1.334853077349262,0.3700988368059033,1865.3006110369142,0.13697314900508262,3479346.3695346857,0.024609894456839608,0.0009744699136717916,0.3093339359639312,30.93339359639312
2011,610525,8.53822550410404,8.217023267169344,0.3212022369346954,5106.275252999996,3703.4617419908136,1402.8135110091825,1.1584953849736228,0.3212022369346954,1402.8135110091825,0.10317087701185221,1967885.74666991,0.024727986096064254,0.0007376906538210411,0.2747234415506711,27.47234415506711
2012,610525,8.592617737563087,8.3151231273176,0.27749461024548694,5391.7092980000025,4085.1884046405635,1306.520893359439,1.000853008971451,0.27749461024548694,1306.520893359439,0.0770032587152947,1706996.8447847466,0.02519310378849929,0.0005614790153425018,0.24232035170072672,24.23203517007267
2013,610525,8.646536263458573,8.507707548127796,0.1388287153307779,5690.4025040000015,4952.796017567912,737.6064864320897,0.5007201305550757,0.1388287153307779,737.6064864320897,0.019273412200394167,544063.3288266925,0.024622044296515825,0.00013718820734602655,0.12962290205545177,12.962290205545177
2014,610525,8.568357657175737,8.393740353849724,0.17461730332601277,5262.479893000001,4419.316627032015,843.1632659679854,0.6298005330543632,0.17461730332601277,843.1632659679854,0.030491202620848753,710924.2930777996,0.023873260767773602,0.00021011342957476682,0.1602216603410755,16.02216603410755
2015,610525,8.566167459970751,8.346289466281318,0.21987799368943328,5250.966637000005,4214.513599555058,1036.4530374449469,0.7930444176771324,0.21987799368943328,1036.4530374449469,0.048346332108890465,1074234.8988288564,0.02346460067590794,0.0003271754073001605,0.19738328370661593,19.73832837066159
2016,610525,8.568329042120181,8.550464493141735,0.017864548978446138,5262.329308999999,5169.154906632408,93.17440236759103,0.064432918474266,0.017864548978446138,93.17440236759103,0.0003191421102033009,8681.469256557753,0.026271645315746744,2.4320678467117677e-06,0.01770592391628508,1.770592391628508
2017,610525,8.518693812920377,8.446974929591763,0.07171888332861442,5007.508739999999,4660.9516806843185,346.5570593156808,0.25867190759494607,0.07171888332861442,346.5570593156808,0.005143598225903408,120101.7953615323,0.024508924377306694,3.643549076403521e-05,0.06920747966895828,6.920747966895828
2018,610525,8.590872269465173,8.596776939996149,-0.005904670530975764,5382.306449999997,5414.181208648272,-31.87475864827502,-0.021296656042018608,0.005904670530975764,31.87475864827502,3.486513407937361e-05,1016.0002388857831,0.027097153470946725,2.7450862706377495e-07,-0.005922137459912755,-0.5922137459912755
2019,610525,8.536501782579014,8.398643639992196,0.1378581425868184,5097.4810380000035,4441.039013024475,656.4420249755285,0.4972195196770547,0.1378581425868184,656.4420249755285,0.01900486747748755,430916.1321539724,0.024342303626614357,0.00013366309288806338,0.12877772768196183,12.877772768196182
2020,610525,8.591121061023898,8.229497847692496,0.3616232133314021,5383.645689000001,3749.950233060384,1633.6954559396167,1.3042836430461626,0.3616232133314021,1633.6954559396167,0.13077134842012877,2668960.842757752,0.024681984244318868,0.0009332115705775821,0.3034552328132633,30.34552328132633
2021,610525,8.520700760098604,8.339560833764375,0.18113992633422882,5017.568637000003,4186.250877672359,831.3177593276441,0.6533259876871009,0.18113992633422882,831.3177593276441,0.03281167291236984,691089.2169735348,0.02353647466065528,0.00022276023727592603,0.16568139261662154,16.568139261662154
2022,610525,8.542986723625813,8.466297229864841,0.07668949376097167,5130.645320000002,4751.88770597068,378.7576140293222,0.27659964465350956,0.07668949376097167,378.7576140293222,0.005881278453314113,143457.330185185,0.03357133413188,5.814075548934884e-05,0.07382260717825688,7.382260717825688
1980,610526,8.030779026248993,8.066436325850956,-0.03565729960196329,3074.1355729999977,3185.728677077467,-111.59310407746943,-0.12860687840693616,0.03565729960196329,111.59310407746943,0.0012714430149041714,12453.020877644925,0.027239380635986896,1.0066119980541827e-05,-0.036300644987028854,-3.6300644987028856
1981,610526,7.632738065470711,8.223640589031103,-0.5909025235603913,2064.6955589999993,3728.050004840477,-1663.3544458404776,-2.1312362362319424,0.5909025235603913,1663.3544458404776,0.3491657923500388,2766748.0124972826,0.0255847906112532,0.002587649100428234,-0.805617292384789,-80.56172923847889
1982,610526,8.00961172135513,7.9759410659604,0.033670655394729465,3009.7482649999974,2910.0951754194343,99.65308958056312,0.12144155425593127,0.033670655394729465,99.65308958056312,0.0011337130347106245,9930.738262951738,0.028789619468281652,9.516831244227939e-06,0.03311010782510185,3.3110107825101847
1983,610526,8.183802096798141,8.125050092831307,0.05875200396683411,3582.4496199999994,3378.0371428801122,204.41247711988717,0.21190364707007808,0.05875200396683411,204.41247711988717,0.003451797970118891,41784.4608022884,0.02818430071199088,2.8331185436801867e-05,0.057059414312122886,5.705941431212288
1984,610526,8.14733580360993,8.180917783945093,-0.03358198033516224,3454.1642239999974,3572.1316018649873,-117.96737786498988,-0.12112172570102686,0.03358198033516224,117.96737786498988,0.0011277494032312235,13916.302240341305,0.029334272697315485,9.65669410996658e-06,-0.034152220396857995,-3.4152220396857995
1985,610526,8.11688810009365,8.110900996772063,0.005987103321587028,3350.577841999999,3330.577518019269,20.000323980729718,0.021593970308584762,0.005987103321587028,20.000323980729718,3.5845406183358425e-05,400.01295933415224,0.025337785178642436,2.629503970832571e-07,0.00596921633338066,0.596921633338066
1986,610526,8.051882082893556,8.07891247857822,-0.02703039568466359,3139.6985870000008,3225.7232852435095,-86.02469824350874,-0.09749181373559475,0.02703039568466359,86.02469824350874,0.00073064229086948,7400.248707886735,0.02726418091618587,5.790117538215907e-06,-0.027399030785851902,-2.7399030785851903
1987,610526,8.23661670108349,8.092862336852566,0.14375436423092403,3776.740824999998,3271.0369929758704,505.7038320241277,0.5184857027169528,0.14375436423092403,505.7038320241277,0.02066531723543717,255736.36572388714,0.0265909511978642,0.00015950163026913367,0.1338995328132234,13.38995328132234
