Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
2002,140924,7.475976788389416,7.882761026166684,-0.40678423777726813,1765.1250000000002,2651.182447773618,-886.0574477736179,-2.5229882930728387,0.40678423777726813,886.0574477736179,0.16547341610403302,785097.8007550976,0.09274713780413274,0.014446630901694284,-0.5019800001550133,-50.19800001550133
2003,140924,8.197063118095906,7.847358403757774,0.34970471433813266,3630.2729529999997,2558.9656267141017,1071.307326285898,2.1689653097881036,0.34970471433813266,1071.307326285898,0.12229338723031496,1147699.3873538394,0.09348046835380121,0.010778641922452828,0.2951037952671263,29.510379526712633
2004,140924,8.266304049231236,7.856265853719406,0.41003819551182996,3890.543131000002,2581.861304656926,1308.681826343076,2.543170238458216,0.41003819551182996,1308.681826343076,0.1681313217785977,1712648.1226006488,0.09320832185242166,0.014766677382846587,0.3363750978405681,33.63750978405681
2005,140924,8.068372928356892,7.873892593487323,0.19448033486956895,3191.9041449999986,2627.774563753844,564.1295812461544,1.2062207984997482,0.19448033486956895,564.1295812461544,0.03782260065097968,318242.18443696154,0.09118655375050994,0.003235394360235005,0.17673763234082165,17.673763234082166
2006,140924,8.152542755049517,7.891579474358722,0.26096328069079444,3472.1967959999997,2674.6651511610044,797.5316448389954,1.6185664068558672,0.26096328069079444,797.5316448389954,0.06810183386890237,636056.7245195934,0.09250021566936091,0.005926564475223989,0.22969079568236414,22.969079568236413
2007,140924,8.048242418602602,7.906036295707722,0.14220612289487988,3128.291909000002,2713.6131612907866,414.67874770921526,0.8820016852853311,0.14220612289487988,414.67874770921526,0.02022258138879368,171958.46380168298,0.0921182028735215,0.0017511282473232487,0.1325575616892391,13.25575616892391
2008,140924,8.017675723436485,7.873511490775679,0.14416423266080525,3034.1170040000025,2626.7733025458087,407.3437014541937,0.8941464233483783,0.14416423266080525,407.3437014541937,0.020783325978678786,165928.8911144033,0.0928039474188475,0.001815823855259328,0.13425444731273567,13.425444731273567
2009,140924,7.768579940853174,7.887285376884397,-0.11870543603122297,2365.1103059999996,2663.204502472529,-298.09419647252935,-0.7362439288880884,0.11870543603122297,298.09419647252935,0.014090980543362767,88860.14997060293,0.0935689202532281,0.0012433625404259787,-0.12603817915650714,-12.603817915650714
2010,140924,7.859256291039773,7.9200970465509055,-0.06084075551113255,2589.5937550000012,2752.0381085774447,-162.4443535774435,-0.37735118434048653,0.06084075551113255,162.4443535774435,0.0037015975311654055,26388.168009193483,0.09434592786644477,0.00032989990514846235,-0.06272966686909678,-6.272966686909679
2011,140924,7.6742114335103215,7.903560978637728,-0.22934954512740635,2152.1259219999997,2706.904414874028,-554.7784928740284,-1.4224892796727797,0.22934954512740635,554.7784928740284,0.0526012138501482,307779.1761555784,0.09198808268960579,0.004547144530332516,-0.2577816136141631,-25.77816136141631
2001,150105,8.49446994612845,8.382305007609823,0.11216493851862808,4887.664915999998,4369.068063688661,518.596852311337,0.6956779552768291,0.11216493851862808,518.596852311337,0.012580973432887617,268942.69522722665,0.05818227053090765,0.0006393898083865716,0.1061031926746218,10.610319267462181
2002,150105,8.697717720856629,8.408851361741212,0.288866359115417,5989.227518,4486.604065588301,1502.623452411699,1.7916290126999084,0.288866359115417,1502.623452411699,0.08344377342859707,2257877.239737653,0.054670917310879155,0.003955294089485134,0.25088768925470284,25.088768925470283
2003,150105,8.687631192463057,8.398028992617927,0.28960219984512925,5929.120649000004,4438.3101787774085,1490.8104702225955,1.7961929003194836,0.28960219984512925,1490.8104702225955,0.08386943415513817,2222515.8581253164,0.05664086488375172,0.0041359377422282234,0.25143871384604616,25.143871384604616
2004,150105,8.866165649990677,8.38681439051708,0.4793512594735976,7088.050733999997,4388.8143528641895,2699.2363811358073,2.9730690218724862,0.4793512594735976,2699.2363811358073,0.22977762995892428,7285877.041247129,0.05125114026773587,0.010136855745932536,0.3808150480904569,38.08150480904569
2005,150105,8.719404402111604,8.410697770799992,0.3087066313116118,6120.532625999998,4494.895824611943,1625.6368013880556,1.9146838654540266,0.3087066313116118,1625.6368013880556,0.09529978421576342,2642695.0100271883,0.05599973277876898,0.004640108754982608,0.2656038127274017,26.56038127274017
2006,150105,8.858641715753823,8.404021764987146,0.45461995076667705,7034.920830000003,4464.987818052397,2569.9330119476053,2.8196786086134162,0.45461995076667705,2569.9330119476053,0.20667929963509588,6604555.685898091,0.051454250167054516,0.009157906228100844,0.36531086476315106,36.5310864763151
2007,150105,8.476371196895983,8.395351526859727,0.08101967003625532,4800.000000000001,4426.442649790392,373.55735020960856,0.5025063904320222,0.08101967003625532,373.55735020960856,0.0065641869327836885,139545.09389562413,0.0540180517790812,0.0003070072851878327,0.07782444796033511,7.782444796033511
2008,150105,8.513857591683735,8.393826603101592,0.12003098858214223,4983.3497860000025,4419.697806222841,563.6519797771616,0.7444653722411942,0.12003098858214223,563.6519797771616,0.014407438220006358,317703.5543067138,0.05348522909157562,0.0006664389278330828,0.11310704726380236,11.310704726380235
2009,150105,8.652307344838789,8.385077071765714,0.2672302730730749,5723.3372229999995,4381.196202886242,1342.1410201137578,1.6574360260418686,0.2672302730730749,1342.1410201137578,0.07141201884671018,1801342.5178719985,0.04945359824298605,0.003028426830187344,0.23450322212715055,23.450322212715054
2010,150105,8.611394853405288,8.424307028466018,0.18708782493927067,5493.906529999997,4556.4861689011905,937.4203610988061,1.1603704083457924,0.18708782493927067,937.4203610988061,0.03500185424050719,878756.9334026161,0.050062654878216,0.0015045600573043555,0.17062910626162522,17.062910626162523
2011,150105,8.415089881078755,8.377426883795607,0.0376629972831477,4514.681321000001,4347.807107669809,166.8742133301921,0.2335963206112355,0.0376629972831477,166.8742133301921,0.0014185013643503912,27847.003074570464,0.05921843582672145,7.353661173514791e-05,0.03696256755797539,3.696256755797539
2012,150105,7.899139656160304,8.430029259110558,-0.5308896029502543,2694.9627359999995,4582.634174799638,-1887.671438799638,-3.2927240752405305,0.5308896029502543,1887.671438799638,0.2818437705206787,3563303.4608598957,0.050052988264940104,0.012112511753465918,-0.7004443562738889,-70.04443562738889
2013,150105,8.113819018478734,8.439977697295221,-0.32615867881648697,3340.310409000001,4628.451756414479,-1288.1413474144779,-2.0229262884779495,0.32615867881648697,1288.1413474144779,0.1063794837673163,1659308.1309187866,0.051377507296619024,0.0047058555756401,-0.3856352223864466,-38.56352223864466
2014,150105,7.749876087245156,8.397656116457314,-0.647780029212158,2321.284759999999,4436.655547223838,-2115.3707872238388,-4.017710811802714,0.647780029212158,2115.3707872238388,0.41961896624610434,4474793.567440003,0.05031839346077018,0.018139292551379617,-0.9112931009911251,-91.12931009911252
2015,150105,7.835913909525314,8.39331718427794,-0.5574032747526259,2529.846504,4417.446902340577,-1887.6003983405772,-3.4571691971294123,0.5574032747526259,1887.6003983405772,0.3106984107049513,3563035.2638155054,0.0520472650169088,0.013943060097341553,-0.7461323820856512,-74.61323820856512
2016,150105,7.723378881343922,8.437545670452092,-0.7141667891081704,2260.584939000001,4617.2089144889815,-2356.6239754889802,-4.429459848461274,0.7141667891081704,2356.6239754889802,0.510034202665074,5553676.561849486,0.049880425223133136,0.021835716073605363,-1.042484153031411,-104.2484153031411
2018,150105,8.044479362655368,8.490204942582947,-0.4457255799275792,3116.5420930000028,4866.863398608803,-1750.3213056088007,-2.7645132619325565,0.4457255799275792,1750.3213056088007,0.19867129260177682,3063624.6728680967,0.05708384753603045,0.0098831804827567,-0.5616228670680108,-56.162286706801076
2019,150105,8.569478334169533,8.42407320203317,0.14540513213636252,5268.380738999998,4555.420866546778,712.9598724532207,0.9018428249268129,0.14540513213636252,712.9598724532207,0.021142652451593046,508311.7797285127,0.05273261287677077,0.0009626936628491156,0.13532808423951323,13.532808423951323
2020,150105,8.609860213518488,8.443065908025742,0.1667943054927452,5485.481827999997,4642.7674844092635,842.7143435907337,1.0345043908506306,0.1667943054927452,842.7143435907337,0.027820340344807216,710167.4648935612,0.053308686147903156,0.0012821479880193993,0.15362631214804093,15.362631214804093
2021,150105,8.524758331050204,8.42192513396429,0.10283319708591421,5037.969138000003,4545.6460147251655,492.3231232748376,0.6377999152687717,0.10283319708591421,492.3231232748376,0.010574666422910474,242382.05771109095,0.054148572124544894,0.0004959094223865078,0.09772253655969841,9.772253655969841
2022,150105,8.628241249318457,8.447493022208588,0.18074822710986815,5587.243038999995,4663.367110991738,923.8759280082577,1.1210504701058788,0.18074822710986815,923.8759280082577,0.03266992160336048,853546.7303531193,0.052139805948219986,0.0014690056111239967,0.16535452665284683,16.535452665284684
2001,150121,8.792131200762517,8.912548989441557,-0.12041778867904007,6582.245324000003,7424.562129258799,-842.3168052587962,-0.7468644133681689,0.12041778867904007,842.3168052587962,0.014500443830349952,709497.6004213848,0.05911489937104006,0.0007502389189053449,-0.12796800541413486,-12.796800541413486
2002,150121,8.896196979449389,8.931909587951084,-0.03571260850169544,7304.142847000003,7569.706603989124,-265.56375698912143,-0.22149947022825925,0.03571260850169544,265.56375698912143,0.0012753904059953696,70524.10902617715,0.05651169192987794,6.273399322506644e-05,-0.036357963220584495,-3.6357963220584497
2003,150121,8.890246701316574,8.922867344167287,-0.032620642850712755,7260.810214000003,7501.567998706792,-240.7577847067896,-0.20232224452591027,0.032620642850712755,240.7577847067896,0.001064106339993757,57964.310896920855,0.059503427433677064,5.5463478109548846e-05,-0.03315852881577459,-3.3158528815774595
2004,150121,9.29828187692932,8.904726321301132,0.393555555628188,10919.242480000008,7366.708822267642,3552.533657732366,2.440940349481707,0.393555555628188,3552.533657732366,0.15488597536581178,12620495.389321303,0.05720076592718897,0.007722715202463697,0.325346164281935,32.5346164281935
2006,150121,8.964813903464176,8.923890504861815,0.04092339860236116,7822.9257739999985,7509.247236107411,313.6785378925879,0.2538182308898704,0.04092339860236116,313.6785378925879,0.0016747245531677354,98394.22513443169,0.05317411442032386,7.696582519853952e-05,0.04009734298325044,4.009734298325044
2007,150121,8.937816590068834,8.929295212189663,0.00852137787917151,7614.553200999995,7549.942393316545,64.61080768344982,0.05285194123419154,0.00852137787917151,64.61080768344982,7.261388095963355e-05,4174.556469507738,0.05222431901849531,3.2709645320763975e-06,0.0084851738477531,0.84851738477531
2008,150121,8.93423499939943,8.922693680311811,0.011541319087619684,7587.329769000005,7500.265360599876,87.06440840012965,0.07158245143369162,0.011541319087619684,87.06440840012965,0.00013320204628225444,7580.211210064566,0.05249857335570504,6.0352209655290195e-06,0.011474973548118834,1.1474973548118834
2009,150121,8.958919012992679,8.925919280599944,0.032999732392735126,7776.9461390000015,7524.497278939412,252.44886006058914,0.20467346266006148,0.032999732392735126,252.44886006058914,0.001088982337992132,63730.42694589092,0.050595528331563,4.736144538423348e-05,0.032461181490585744,3.2461181490585744
2010,150121,8.96793793132851,8.934360753093467,0.0335771782350438,7847.403025999996,7588.283963741825,259.11906225817165,0.20825494140168885,0.0335771782350438,259.11906225817165,0.0011274268982278993,67142.68842555424,0.05161565401182845,5.012975649376987e-05,0.033019721479788794,3.3019721479788795
2011,150121,8.92308766866561,8.888811174126525,0.034276494539085434,7503.220959999997,7250.394601252326,252.8263587476713,0.2125922944365379,0.034276494539085434,252.8263587476713,0.0011748780778879535,63921.16767760619,0.06086711318959183,6.282260327747519e-05,0.03369571016174251,3.3695710161742514
2012,150121,8.949320916397731,8.941482941123985,0.007837975273746522,7702.659335000001,7642.522066672977,60.137268327023776,0.048613289357304405,0.007837975273746522,60.137268327023776,6.143385639186188e-05,3616.491041836457,0.05457501765764351,2.9063106749393612e-06,0.007807338441383084,0.7807338441383084
2013,150121,9.075220741741191,8.973935534202786,0.10128520753840498,8736.113950999998,7894.610055945711,841.5038950542867,0.6281988561729093,0.10128520753840498,841.5038950542867,0.010258693266097768,708128.8053915359,0.051148455180397276,0.00045156736766987235,0.09632473886835716,9.632473886835715
2014,150121,8.99381233605538,8.938954751308303,0.054857584747075805,8053.099569999999,7623.224724168927,429.874845831072,0.3402419052896196,0.054857584747075805,429.874845831072,0.003009354604282604,184792.3830782879,0.05143916197319125,0.00013330038113947912,0.05338004852597048,5.338004852597048
2015,150121,8.982462580686766,8.950526234837355,0.031936345849411296,7962.215591000001,7711.949089762299,250.26650123770196,0.1980780453585528,0.031936345849411296,250.26650123770196,0.00101993018621321,62633.321641760675,0.05255080496235752,4.6262860072619e-05,0.03143176649481682,3.1431766494816817
2016,150121,8.936103242908676,8.989140060002406,-0.05303681709373009,7601.517998000003,8015.561029228779,-414.0430312287763,-0.3289490009752882,0.05303681709373009,414.0430312287763,0.0028129039674337805,171431.6317091134,0.0531609651274365,0.00012923792501526112,-0.05446846686907971,-5.446846686907971
2018,150121,8.865642916537405,9.046358523591316,-0.18071560705391043,7084.346540999995,8487.574280585583,-1403.2277395855872,-1.1208481515014255,0.18071560705391043,1403.2277395855872,0.03265813063286336,1969048.0891424764,0.06344440449063057,0.001830256861161355,-0.1980744069286472,-19.80744069286472
2019,150121,8.878467072593029,8.969053771416624,-0.0905866988235946,7175.782347000002,7856.164360098835,-680.3820130988324,-0.5618437476556916,0.0905866988235946,680.3820130988324,0.008205950003756636,462919.6837484198,0.052235327194934865,0.000369731689168983,-0.09481642282298063,-9.481642282298063
2020,150121,8.870235877947692,8.96832913372343,-0.09809325577573702,7116.959508999998,7850.473549416561,-733.5140404165622,-0.6084014889659872,0.09809325577573702,733.5140404165622,0.009622286828684164,538042.8474882301,0.05385634973272598,0.00044853421471903747,-0.10306564755482613,-10.306564755482613
2021,150121,8.885615030508724,8.970368695394109,-0.08475366488538505,7227.258291999995,7866.501413717406,-639.2431217174108,-0.5256656587021632,0.08475366488538505,639.2431217174108,0.007183183711504151,408631.76866302046,0.055254813181702236,0.0003445499846286964,-0.08844891048449209,-8.84489104844921
2022,150121,8.923639264887179,8.979014350993623,-0.05537508610644437,7507.360849999996,7934.80732493203,-427.4464749320332,-0.34345159177715523,0.05537508610644437,427.4464749320332,0.0030664001612961283,182710.48893182128,0.05583080447151946,0.00014879816756652173,-0.056936982712378,-5.6936982712378
2001,150122,8.64078913083042,8.79665381881234,-0.15586468798191966,5657.7928020000045,6612.081723974909,-954.288921974905,-0.9667158816934114,0.15586468798191966,954.288921974905,0.02429380095970117,910667.3466040263,0.062466388923865586,0.001337712235254902,-0.16866805755728065,-16.866805755728066
2002,150122,8.739082550640251,8.80789490903264,-0.06881235839238897,6242.1662129999995,6686.828059236879,-444.6618462368797,-0.4267932690592361,0.06881235839238897,444.6618462368797,0.0047351406675225855,197724.15749879042,0.05467638314311218,0.00022447406419017185,-0.07123518199672774,-7.123518199672773
2003,150122,8.809635336226329,8.800799256079054,0.008836080147274217,6698.476129999997,6639.548585706126,58.927544293871506,0.0548038116964422,0.008836080147274217,58.927544293871506,7.807631236905355e-05,3472.4554765061885,0.05695731463591007,3.874365768709095e-06,0.008797156718967292,0.8797156718967293
2004,150122,8.90365749521024,8.780104433684658,0.12355306152558221,7358.839298000002,6503.556328233672,855.2829697663301,0.7663102422691063,0.12355306152558221,855.2829697663301,0.015265359012344302,731508.9583723132,0.05323433102256895,0.0007024385580680759,0.11622525443635934,11.622525443635933
2005,150122,8.8686372930825,8.792561415532159,0.07607587755034118,7105.591533999996,6585.077712379765,520.5138216202304,0.47184362278522746,0.07607587755034118,520.5138216202304,0.005787539145054504,270934.638497697,0.05596125999755254,0.0002815764406894482,0.07325411531602834,7.325411531602834
2006,150122,8.860780643179664,8.811303787045786,0.049476856133878755,7049.984119000004,6709.661536543804,340.3225824562005,0.3068691389959281,0.049476856133878755,340.3225824562005,0.0024479592928925357,115819.4601296574,0.05040467396853076,0.00010602111985681136,0.048272815471884084,4.8272815471884085
2007,150122,8.819793795717137,8.815511180332246,0.004282615384891386,6766.869124000007,6737.9511925691795,28.917931430827593,0.02656196449217089,0.004282615384891386,28.917931430827593,1.8340794534908397e-05,836.2467582380465,0.05111475329986025,8.067362061508198e-07,0.004273458064714828,0.4273458064714828
2008,150122,8.796759385290414,8.79444089709963,0.0023184881907845067,6612.779774999997,6597.465882582605,15.313892417391799,0.014379904676099568,0.0023184881907845067,15.313892417391799,5.375387490807215e-06,234.51530097145002,0.05020309228028263,2.3177856220186892e-07,0.0023158025729643787,0.23158025729643786
2009,150122,8.91957011037313,8.794178947224278,0.12539116314885135,7476.874308000005,6595.737903548852,881.1364044511529,0.7777106566566604,0.12539116314885135,881.1364044511529,0.015722943795821856,776401.3632491056,0.04943873896706213,0.0006665543185648995,0.11784823017666173,11.784823017666172
2010,150122,8.938902098297229,8.830210733622247,0.10869136467498208,7622.823348999999,6837.727602912194,785.0957460878053,0.6741338900728046,0.10869136467498208,785.0957460878053,0.011813812754909944,616375.3305251676,0.054772411599474845,0.0005611431821655893,0.10299277710414188,10.299277710414188
2011,150122,8.962144706865036,8.809341888629865,0.1528028182351715,7802.072690000004,6696.510766659355,1105.5619233406487,0.9477253191087586,0.1528028182351715,1105.5619233406487,0.02334870126061086,1222267.1663406745,0.051365371065482196,0.001032594321544881,0.1417010539721911,14.17010539721911
2012,150122,8.954944980696084,8.833881252065405,0.12106372863067882,7746.101633,6862.871725941693,883.2299070583076,0.7508707115101951,0.12106372863067882,883.2299070583076,0.014656426389962644,780095.0687222267,0.04927403154809645,0.0006190560860087253,0.11402250433890061,11.402250433890062
2013,150122,9.098617172195302,8.86482860966787,0.23378856252743319,8942.917633999994,7078.580057107853,1864.3375768921414,1.4500212926981877,0.23378856252743319,1864.3375768921414,0.05465709196864354,3475754.6006120616,0.05416560584685393,0.002564096958635934,0.20847084287169704,20.847084287169704
2014,150122,8.890450509451927,8.820124758321105,0.07032575113082196,7262.290176999998,6769.109075275604,493.18110172439447,0.4361797491813556,0.07032575113082196,493.18110172439447,0.004945711272114305,243227.59909808752,0.04836994464931438,0.00020467395029870097,0.0679098589707034,6.79098589707034
2015,150122,8.887810930635638,8.809740300804048,0.07807062983158986,7243.146067,6699.179269620076,543.9667973799233,0.48421562785767175,0.07807062983158986,543.9667973799233,0.006095023242301128,295899.8766517705,0.04999960778812981,0.0002616308286530715,0.07510090123106215,7.510090123106215
2016,150122,8.711766101955703,8.795942372697732,-0.08417627074202905,6073.960253999999,6607.379257097165,-533.4190030971658,-0.5220845006117318,0.08417627074202905,533.4190030971658,0.007085644556035375,284535.8328651742,0.05603831007806409,0.0003452631087884845,-0.08782062785904525,-8.782062785904525
2018,150122,8.588501621606671,8.841014179077762,-0.2525125574710909,5369.562009000001,6911.999091720892,-1542.4370827208904,-1.5661526853512866,0.2525125574710909,1542.4370827208904,0.063762591680591,2379112.154152531,0.05161554956068989,0.0028351248555105483,-0.2872556607290481,-28.72556607290481
2019,150122,8.561679458713515,8.768275135290587,-0.20659567657707179,5227.4530959999975,6427.077059673314,-1199.6239636733162,-1.2813634969032774,0.20659567657707179,1199.6239636733162,0.04268177358033805,1439097.654219278,0.06546488629325085,0.002478872273196929,-0.2294853615408349,-22.94853615408349
2020,150122,8.64898900128797,8.792670838190231,-0.14368183690226033,5704.376700000003,6585.798308510719,-881.4216085107155,-0.8911544715016522,0.14368183690226033,881.4216085107155,0.020644470255607738,776904.051949617,0.05923607854751971,0.0010705901868824333,-0.15451672546638004,-15.451672546638004
2021,150122,8.649317005767099,8.80851851278184,-0.15920150701474078,5706.248068000001,6690.999290747498,-984.7512227474972,-0.9874117557565553,0.15920150701474078,984.7512227474972,0.025345119835764558,969734.9707026909,0.0583570136815636,0.0012924369888238326,-0.17257420480365576,-17.257420480365575
2022,150122,8.719287383063138,8.803119485091704,-0.08383210202856617,6119.816448999995,6654.971744676868,-535.1552956768728,-0.5199498711097297,0.08383210202856617,535.1552956768728,0.007027821330527928,286391.1904910012,0.05928047961175388,0.00036475951606349433,-0.08744629845300662,-8.744629845300663
2001,150123,8.55176364152947,8.594550503039443,-0.04278686150997224,5175.874770000002,5402.140284668033,-226.26551466803085,-0.26537594297372086,0.04278686150997224,226.26551466803085,0.001830715517873544,51196.08312798888,0.061744125513856635,9.948748325788606e-05,-0.043715415214350475,-4.371541521435048
2002,150123,8.763069960902184,8.578837057659367,0.18423290324281716,6393.709919000001,5317.917496424334,1075.792422575667,1.1426633947772487,0.18423290324281716,1075.792422575667,0.03394176263727723,1157329.3364712223,0.0561623831741203,0.0016579822545768072,0.16825793415787696,16.825793415787697
2003,150123,8.972745162679693,8.55581227725582,0.41693288542387386,7885.218127999999,5196.872478864169,2688.3456491358293,2.5859330112428855,0.41693288542387386,2688.3456491358293,0.17383303094787714,7227202.329227543,0.05490808637757202,0.008279708336608028,0.34093484866191004,34.093484866191005
2004,150123,8.993634889872745,8.554062869012265,0.43957202086047964,8051.670704999995,5187.788975003827,2863.8817299961684,2.726347187524518,0.43957202086047964,2863.8817299961684,0.19322356152336595,8201818.563405846,0.061354381639545666,0.01042549955583701,0.35568788577229454,35.568788577229455
2005,150123,8.916870040896958,8.549913933195597,0.3669561077013608,7456.713457999998,5166.309760269115,2290.4036977308833,2.2759632203572218,0.3669561077013608,2290.4036977308833,0.1346567849793327,5245949.098579303,0.05242075420013818,0.006091089042555872,0.30715994528039753,30.715994528039754
