Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1980,140121,8.748079429499953,8.337165926472354,0.410913503027599,6298.579618,4176.237190631438,2122.3424273685614,1.6559649295485224,0.410913503027599,2122.3424273685614,0.1688499069704126,4504337.379008678,0.02524886255290823,0.0015069481789630676,0.33695571955673287,33.69557195567329
1981,140121,8.705539917202907,8.382172965104473,0.3233669520984339,6036.260141000002,4368.491199081652,1667.7689419183498,1.3031558420557372,0.3233669520984339,1667.7689419183498,0.10456618570943085,2781453.2436274523,0.02600195706398694,0.0009625522426146455,0.2762917606201872,27.62917606201872
1982,140121,8.606657482716939,8.359946199612097,0.24671128310484214,5467.941410000002,4272.464899943173,1195.4765100568293,0.9942365717733436,0.24671128310484214,1195.4765100568293,0.06086645721123757,1429164.0860976563,0.025166651324362244,0.0005413596415795204,0.2186337453928258,21.863374539282578
1983,140121,8.568572390853843,8.441904999678854,0.1266673911749887,5263.610045999998,4637.380784221533,626.2292617784651,0.5104645039836936,0.1266673911749887,626.2292617784651,0.016044627987077606,392163.0883076014,0.025196491055073343,0.0001428823957274608,0.11897333888827093,11.897333888827093
1984,140121,8.786997202364438,8.451661049723524,0.3353361526409131,6548.538685999997,4682.844716823307,1865.6939691766902,1.3513912399850856,0.3353361526409131,1865.6939691766902,0.11245033526800977,3480813.9866222725,0.027833942567860946,0.001112238051881087,0.284902336022741,28.490233602274103
1985,140121,8.618424830904,8.4855715572475,0.1328532736565009,5532.664643999996,4844.365506059974,688.2991379400219,0.5353933621794409,0.1328532736565009,688.2991379400219,0.017649992321249117,473755.70328897727,0.026084783168417006,0.00016301689778565974,0.12440644467516408,12.440644467516409
1986,140121,8.5769384816045,8.352419533477788,0.22451894812671291,5307.830604000005,4240.428199088097,1067.402404911908,0.9048023522653351,0.22451894812671291,1067.402404911908,0.05040875806792561,1139347.8940117247,0.026073500401481382,0.0004653676043322269,0.2010995611102413,20.10995611102413
1987,140121,8.530703010855893,8.42086598175022,0.10983702910567317,5068.007446999999,4540.834032444974,527.1734145550254,0.44263882015232453,0.10983702910567317,527.1734145550254,0.012064172962760494,277911.80901360465,0.02442684140483944,0.00010398922880010587,0.10401985791616881,10.401985791616882
1988,140121,8.713868621697408,8.602311004627143,0.11155761707026457,6086.744310000001,5444.226697538809,642.5176124611917,0.44957272061208936,0.11155761707026457,642.5176124611917,0.012445101926395785,412828.8823228301,0.028249211154361024,0.0001250368875169987,0.10556014508537678,10.556014508537679
1989,140121,8.729842943228142,8.50294896494243,0.22689397828571245,6184.756677000001,4929.283712715353,1255.4729642846478,0.9143736285094725,0.22689397828571245,1255.4729642846478,0.05148087738231735,1576212.3640496805,0.025216172207517006,0.00045882983137053227,0.20299472232327687,20.299472232327687
1990,140121,8.773291970969982,8.530911241824025,0.24238072914595676,6459.401665,5069.062872979563,1390.3387920204377,0.9767846130798614,0.24238072914595676,1390.3387920204377,0.058748417861325654,1933041.95659685,0.02466547000138631,0.0005115894103403036,0.21524265932461373,21.524265932461372
1991,140121,8.484256957395651,8.501848184371694,-0.017591226976042762,4838.001288000004,4923.860638331811,-85.85935033180704,-0.07089193887624123,0.017591226976042762,85.85935033180704,0.00030945126652265456,7371.828039399973,0.024418427132034664,2.666403980410883e-06,-0.01774686388463131,-1.774686388463131
1992,140121,8.555528963316794,8.514539868681844,0.04098909463495026,5195.400341000005,4986.750971075756,208.64936992424919,0.16518440671652546,0.04098909463495026,208.64936992424919,0.0016801058789929085,43534.55956978618,0.023653912794215786,1.400152170684529e-05,0.04016040270807862,4.016040270807862
1993,140121,8.720270049346286,8.526425292421418,0.19384475692486802,6125.833141999998,5046.3742414875205,1079.4589005124772,0.7811865925050401,0.19384475692486802,1079.4589005124772,0.03757578978726117,1165231.517895606,0.024980574044342885,0.00033160965749958127,0.17621421861974665,17.621421861974664
1994,140121,8.85491530718441,8.57873916020235,0.27617614698205983,7008.754623999998,5317.396911307201,1691.3577126927976,1.1129787909389095,0.27617614698205983,1691.3577126927976,0.07627326416185631,2860690.912285412,0.02494313558752953,0.0006720578642230598,0.24132072007501884,24.132072007501883
1995,140121,8.690420765174878,8.586701746646032,0.10371901852884591,5945.683453,5359.906161056589,585.777291943411,0.41798348300913896,0.10371901852884591,585.777291943411,0.010757634804587081,343135.03575655614,0.023712643285352813,8.988445933138866e-05,0.09852143938941901,9.852143938941902
1996,140121,8.847853846751018,8.665170798067322,0.18268304868369611,6959.436912999998,5797.434656384189,1162.0022566158086,0.736205356149826,0.18268304868369611,1162.0022566158086,0.03337309627636968,1350249.2443802315,0.025757626742625616,0.00030416657880135225,0.1669678554661839,16.69678554661839
1997,140121,8.651434830131281,8.46922460485678,0.18221022527450081,5718.345705000001,4765.818643796689,952.5270612033119,0.7342998967825187,0.18221022527450081,952.5270612033119,0.033200566194584336,907307.8023246179,0.027969931386761633,0.00033008110729058963,0.16657388523580208,16.65738852358021
1998,140121,8.42005793845863,8.64075034306939,-0.22069240461076056,4537.166323999999,5657.573353140838,-1120.4070291408389,-0.8893815354337627,0.22069240461076056,1120.4070291408389,0.04870513745287965,1255311.9109482006,0.023606763668851664,0.0004050464931084447,-0.24693981862958903,-24.693981862958903
1999,140121,8.7589857885151,8.608360305831795,0.15062548268330467,6367.650158000001,5477.260278964614,890.3898790353869,0.607014651458455,0.15062548268330467,890.3898790353869,0.022688036033578513,792794.1366886509,0.025741479491619597,0.00020664512191524123,0.13983021317789343,13.983021317789342
2000,140121,8.90645649505337,8.664449717365143,0.24200677768822665,7379.465540999995,5793.25574497858,1586.209796021415,0.9752776037097823,0.24200677768822665,1586.209796021415,0.05856728044703875,2516061.5169942994,0.023895171631511204,0.0004933049414147332,0.2149491432961508,21.49491432961508
2001,140121,8.583602268098437,8.557286567979329,0.026315700119107888,5343.318966,5204.539830314809,138.77913568519125,0.10605121557865094,0.026315700119107888,138.77913568519125,0.0006925160727588149,19259.64850152872,0.0264101567335546,6.4802527100293076e-06,0.025972459545884286,2.5972459545884288
2002,140121,8.788520778860436,8.701070098804324,0.08745068005611145,6558.523490000002,6009.339364675242,549.1841253247603,0.352422731721139,0.08745068005611145,549.1841253247603,0.0076476214422763695,301603.2035087221,0.023627709112901157,6.365906880834892e-05,0.08373593937143314,8.373593937143314
2003,140121,8.694572085519583,8.699627363516457,-0.005055277996873997,5970.417192999998,6000.675729885642,-30.25853688564348,-0.02037256748746799,0.005055277996873997,30.25853688564348,2.5555835625678372e-05,915.579054459847,0.024831430180809664,2.241174150233283e-07,-0.005068077473902499,-0.5068077473902499
2004,140121,8.703238331561066,8.729889696299068,-0.02665136473800267,6022.383147000004,6185.04584012716,-162.66269312715576,-0.1074039305244596,0.02665136473800267,162.66269312715576,0.0007102952423980522,26459.151735379248,0.023744873205463604,5.943267541779764e-06,-0.027009688549654087,-2.7009688549654087
2005,140121,8.67266036953635,8.709240770709776,-0.03658040117342587,5841.017964,6058.640843818023,-217.62287981802365,-0.14741754896270778,0.03658040117342587,217.62287981802365,0.0013381257500087768,47359.71782028997,0.02389568532753309,1.1271121440662139e-05,-0.03725769740125793,-3.7257697401257928
2006,140121,8.750503499112416,8.774875493957033,-0.024371994844617717,6313.866333999998,6469.638378915938,-155.77204491594057,-0.09821816131243953,0.024371994844617717,155.77204491594057,0.0005939941327060726,24264.929977293807,0.023946859277547666,5.014492270407895e-06,-0.024671419487788705,-2.4671419487788704
2007,140121,8.781671671661352,8.772207552046195,0.009464119615156363,6513.756939999996,6452.400764238836,61.35617576115965,0.03814002230707558,0.009464119615156363,61.35617576115965,8.956956008998743e-05,3764.580304034315,0.024195516221320258,7.64386292498082e-07,0.00941947578430209,0.941947578430209
