Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1992,610629,8.787331356511276,8.816018343954921,-0.028686987443645506,6550.7272729999995,6741.369303002782,-190.64203000278212,-0.08697818527067414,0.028686987443645506,190.64203000278212,0.000822943248591875,36344.38360358168,0.028411962499993643,9.019936599097199e-07,-0.02910242207587355,-2.910242207587355
1993,610629,8.933675662876057,8.922367917155281,0.011307745720776197,7583.0870849999965,7497.82244840819,85.26463659180627,0.03428478519145471,0.011307745720776197,85.26463659180627,0.0001278651132857324,7270.058253132788,0.028379887814819375,1.3998014325978506e-07,0.011244053462140387,1.1244053462140386
1994,610629,8.916191764347229,8.854501932866096,0.06168983148113227,7451.657459000001,7005.857983574706,445.799475425295,0.18704193329547908,0.06168983148113227,445.799475425295,0.0038056353081704986,198737.1722894682,0.028638824694211605,4.206467717181427e-06,0.05982554591084498,5.982554591084497
1995,610629,8.640713039253058,8.548703664881195,0.0920093743718624,5657.362308000002,5160.060921412458,497.3013865875437,0.27896998339319795,0.0920093743718624,497.3013865875437,0.00846572497230153,247308.66910189355,0.02917119448339281,9.541787576284751e-06,0.08790340082768189,8.79034008276819
1996,610629,8.82976392621499,8.999774429897885,-0.17001050368289405,6834.673138000004,8101.256320240928,-1266.5831822409245,-0.5154673392017998,0.17001050368289405,1266.5831822409245,0.028903571362511333,1604232.957535547,0.02838437469284394,3.1647436844269834e-05,-0.1853173014520426,-18.531730145204257
1997,610629,8.659414883863393,8.723381626124077,-0.06396674226068377,5764.160972000004,6144.923827813733,-380.7628558137285,-0.19394546640496543,0.06396674226068377,380.7628558137285,0.004091744115444747,144980.35236742618,0.028967347334775344,4.577688204155173e-06,-0.06605694352800393,-6.605694352800392
1998,610629,8.944496717375078,9.038241039590467,-0.09374432221538953,7665.589660999995,8418.955415222405,-753.3657542224091,-0.28423029925123994,0.09374432221538953,753.3657542224091,0.008787997947622776,567559.9596350994,0.028598988659266557,9.69929577764459e-06,-0.09827890449906115,-9.827890449906116
1999,610629,8.721091314544408,8.672248888613925,0.04884242593048249,6130.866142000005,5838.614990962958,292.25115103704775,0.1480889403251618,0.04884242593048249,292.25115103704775,0.0023855825707746687,85410.73528247929,0.02850973534023485,2.6242633582430615e-06,0.04766881942421758,4.766881942421758
2000,610629,8.935748774300954,8.771576920479692,0.1641718538212622,7598.823976000006,6448.332959415055,1150.4910165849515,0.49776470763781155,0.1641718538212622,1150.4910165849515,0.026952397587109884,1323629.579242675,0.028956064657162082,3.0140875650188883e-05,0.15140382514697567,15.140382514697567
2001,610629,9.079653514736401,8.548667174747225,0.5309863399891768,8774.925117999996,5159.872633533486,3615.0524844665097,1.6099365033188984,0.5309863399891768,3615.0524844665097,0.2819464932551016,13068604.465447484,0.028514331444886947,0.0003102085600753229,0.41197530871812865,41.197530871812866
2002,610629,9.091555991391264,8.908092681684728,0.18346330970653568,8879.992499999995,7391.549607062562,1488.4428929374326,0.5562558903535496,0.18346330970653568,1488.4428929374326,0.03365878600847623,2215462.2455359534,0.02827847993182657,3.67085770919084e-05,0.16761758446726543,16.761758446726542
2003,610629,9.108309128358991,8.886375397636154,0.22193373072283684,9030.013381999996,7232.755751405522,1797.257630594474,0.672897186800935,0.22193373072283684,1797.257630594474,0.049254580832556655,3230134.9907300626,0.028341629002259075,5.384444769677398e-05,0.19903155782438184,19.903155782438184
2004,610629,9.114931306972878,8.880916761634444,0.23401454533843413,9090.010178999999,7193.382330821349,1896.6278481786503,0.7095258963829462,0.23401454533843413,1896.6278481786503,0.05476280742995404,3597197.1944867773,0.02911200866719913,6.159086460585482e-05,0.20864969464613958,20.864969464613957
2005,610629,9.12479096081172,8.875808921644165,0.24898203916755612,9180.077821000006,7156.7333630991,2023.3444579009065,0.7549069407977517,0.24898203916755612,2023.3444579009065,0.06199205582803445,4093922.795318313,0.028624689751718415,6.848561962228313e-05,0.22040602458427733,22.04060245842773
2006,610629,9.124784346793628,8.907470192272406,0.2173141545212225,9180.017104000002,7386.949877481525,1793.0672265184776,0.658890754249405,0.2173141545212225,1793.0672265184776,0.04722544175527377,3215090.0788146653,0.028899561150707947,5.270303913967788e-05,0.19532286336778018,19.532286336778018
2007,610629,9.018289208010996,8.87542072298293,0.1428684850280657,8252.646436000003,7153.955667972383,1098.69076802762,0.4331734583327338,0.1428684850280657,1098.69076802762,0.020411404014214634,1207121.4037491214,0.02844549349143961,2.240003484712365e-05,0.133131932471367,13.3131932471367
2008,610629,9.145649979040007,8.945919126845403,0.19973085219460351,9373.576309999999,7676.50102670469,1697.0752832953085,0.605578647830447,0.19973085219460351,1697.0752832953085,0.03989241331838256,2880064.517171852,0.028381567992205287,4.3674896932627924e-05,0.18104885767930648,18.104885767930647
2009,610629,9.026684205106266,8.934173433482682,0.09251077162358357,8322.219000999996,7586.862662466171,735.3563385338248,0.28049020656546664,0.09251077162358357,735.3563385338248,0.008558242866390835,540748.9446218731,0.02876474018944788,9.503703193842751e-06,0.08836060892479092,8.836060892479091
2010,610629,9.147399356014136,9.064316237688384,0.08308311832575122,9389.98858,8641.368476055992,748.6201039440075,0.2519058117482205,0.08308311832575122,748.6201039440075,0.006902804550730777,560432.0600291366,0.02823258500777822,7.515333195713108e-06,0.07972534764722872,7.972534764722871
2011,610629,9.148987632602735,8.999011910002382,0.1499757226003524,9404.914329000008,8095.081305703097,1309.833023296911,0.4547224141978078,0.1499757226003524,1309.833023296911,0.02249271736949786,1715662.5489191264,0.02822790394110926,2.4484339443982493e-05,0.13927112756976925,13.927112756976925
2012,610629,9.075174705682205,9.115550558145419,-0.040375852463213846,8735.711784000003,9095.640921703829,-359.9291377038262,-0.12241851407038304,0.040375852463213846,359.9291377038262,0.0016302094621312116,129548.98416821989,0.033289752520196975,2.1147450399177685e-06,-0.041202039009924606,-4.12020390099246
2013,610629,9.051583451358525,9.115199092208845,-0.06361564085032079,8532.037299999996,9092.44467546729,-560.4073754672936,-0.19288093623848007,0.06361564085032079,560.4073754672936,0.004046949760797003,314056.4264781402,0.0336057822052218,5.303100522283074e-06,-0.0656827151315072,-6.568271513150719
